state_fips,county_fips,year,race,age_adjusted_rate,weight
24,13,2009,0,4757.1,408.6905920130778
24,13,2008,0,4798.9,409.18577687891354
24,13,2007,0,4713,409.1332301341459
24,13,2006,0,5032,408.5951541562871
24,13,2005,0,5240.5,406.840263494163
24,13,2004,0,5225.2,404.86417475494176
24,13,2003,0,5707.5,401.7324980630768
24,13,2002,0,5257,397.404076476324
24,13,2001,0,5786.8,392.4754769409167
24,13,2000,0,5643.6,389.17091360994596
24,13,1999,0,5206.1,386.1981356764944
24,15,2016,0,4803.2,320.3170304557658
24,15,2015,0,4827.3,319.9953124656672
24,15,2014,0,4689.1,319.6560651700512
24,15,2013,0,5050.1,319.2444204680796
24,15,2012,0,4842.9,319.02351010544663
24,15,2011,0,4959.2,318.8024466656428
24,15,2010,0,4874.5,318.0613148435377
24,15,2009,0,5154.9,317.51535395945814
24,15,2008,0,5067.5,316.5943777138185
24,15,2007,0,5607.5,315.63903434144515
24,15,2006,0,5032.5,314.35807608521844
24,15,2005,0,5224.6,311.1848325352635
24,15,2004,0,5406.6,307.91070134050227
24,15,2003,0,5804.8,304.04604914387556
24,15,2002,0,6119.7,300.1016494456503
24,15,2001,0,6242.2,297.0319848097171
24,15,2000,0,5949.9,294.02040745499284
24,15,1999,0,6214.5,290.8453197147927
24,17,2017,0,4176.1,0
24,17,2016,0,4207.5,397.1208883954608
24,17,2015,0,4103,394.87086496727005
24,17,2014,0,4213.5,393.15009856287713
24,17,2013,0,4344.6,390.92326612776577
24,17,2012,0,4632.2,388.29112789246165
24,17,2011,0,4411.5,386.3702887127839
24,17,2010,0,4744.4,383.598748694518
24,17,2009,0,4704.3,380.5312076558242
24,17,2008,0,4930.1,379.18728881648974
24,17,2007,0,4671.4,377.78433000853806
24,17,2006,0,4777.3,375.71797934088806
24,17,2005,0,5263.8,372.23648397221893
24,17,2004,0,5569.6,368.2404106015525
24,17,2003,0,5722.2,363.23821384870837
24,17,2002,0,5620.4,357.8812652263317
24,17,2001,0,5725.4,353.1925820285585
24,17,2000,0,5459.9,348.1795513811803
24,17,1999,0,5303.4,344.3414003572617
24,19,2017,0,4846.4,0
24,19,2016,0,4828.7,179.60512242138307
24,19,2015,0,4787.8,179.97499826364773
24,19,2014,0,4463.4,180.38015411901608
24,19,2013,0,4339.3,180.5408541023333
24,19,2012,0,4856.1,180.21098745637016
24,19,2011,0,4648.4,180.81482240126223
24,19,2010,0,4554.6,180.70694507959564
24,19,2009,0,5094.2,180.19433953373786
24,19,2008,0,4838.8,180.18324006410808
24,19,2007,0,5229.7,179.3655485314836
24,19,2006,0,5463.9,177.98033599249104
24,19,2005,0,5691.2,177.26251718849082
24,19,2004,0,5043.5,176.31222305898137
24,19,2003,0,5638.8,175.00857121866918
24,19,2002,0,5856.5,174.71691389215871
24,19,2001,0,5904.9,175.06284585828027
24,19,2000,0,6073.6,174.8742405273001
24,19,1999,0,5797.4,175.45084781784328
24,21,2017,0,4064.5,0
24,21,2016,0,4418.4,497.5851685892577
24,21,2015,0,4141.5,495.3554279504768
24,21,2014,0,4139.5,493.52710158612365
24,21,2013,0,4037.5,491.1008043161811
24,21,2012,0,4203,489.4997446373185
24,21,2011,0,4200.7,487.1570588629503
24,21,2010,0,4030.7,483.944211660807
24,21,2009,0,4030.2,480.5642516875345
24,21,2008,0,4326.2,478.8381772582466
24,21,2007,0,4306,476.9308125923508
24,21,2006,0,4380.4,473.5092396141811
24,21,2005,0,4876.2,470.32010375913126
24,21,2004,0,4838.1,466.6647619008746
24,21,2003,0,5190.6,462.4143163873714
24,21,2002,0,4910.1,457.37730595209905
24,21,2001,0,5117.2,449.79439747511304
24,21,2000,0,5383.2,443.35426015772083
24,21,1999,0,5215.7,437.72822618606625
24,23,2017,0,4319.8,0
24,23,2016,0,4505,171.53716798408442
24,23,2015,0,4256,171.5983682906105
24,23,2014,0,3881.4,172.2149819266605
24,23,2013,0,4341.8,173.0664612222715
24,23,2012,0,4613,172.9277305697383
24,23,2011,0,4336.4,173.49639765712718
24,23,2010,0,4591.5,173.44739836619055
24,23,2009,0,4927.5,173.62315513778685
24,23,2008,0,5100.5,173.84475833340503
24,23,2007,0,4658.3,173.63179432350518
24,23,2006,0,4276.7,173.62891464269424
24,23,2005,0,5093.3,173.44451562387323
24,23,2004,0,5050.8,173.62891464269424
24,23,2003,0,4767.6,173.72967507020786
24,23,2002,0,5120.7,173.16754892300116
24,23,2001,0,5252.8,172.66151858477326
24,23,2000,0,4770.3,172.73679399595213
24,23,1999,0,5399.9,172.72521529875132
24,25,2017,0,4384.4,0
24,25,2016,0,4464.1,501.0309371685545
24,25,2015,0,4455.6,500.13798096125436
24,25,2014,0,4317.7,499.83897407065007
24,25,2013,0,4317.1,499.2093749119702
24,25,2012,0,4552.6,498.65920226142424
24,25,2011,0,4489.8,496.6930641754523
24,25,2010,0,4368.5,495.2171240981071
24,25,2009,0,4739.7,493.6446090053045
24,25,2008,0,4768.7,492.7260902367562
24,25,2007,0,4939.8,491.5628138905546
24,25,2006,0,4785.8,491.0834959556267
24,25,2005,0,5014.9,488.26427270485397
24,25,2004,0,5174.2,484.61221610685794
24,25,2003,0,5375.5,481.05197224416406
24,25,2002,0,5300.3,476.83225562035966
24,25,2001,0,5534,471.96715987449807
24,25,2000,0,5474.1,468.825127312946
24,25,1999,0,5485.5,465.19673257665943
24,27,2017,0,3266.4,0
24,27,2016,0,3196.6,563.2344094602175
24,27,2015,0,3506.5,559.2056866663643
24,27,2014,0,3446.6,555.1135019074928
24,27,2013,0,3407.1,551.8459930089191
24,27,2012,0,3376.9,547.3618547176995
24,27,2011,0,3720.4,542.1236021425373
24,27,2010,0,3794.2,537.2839100512875
24,27,2009,0,3836.9,532.0347732996406
24,27,2008,0,4166.1,527.6409764224155
24,27,2007,0,3928.1,524.5912694660482
24,27,2006,0,4061.7,521.3377024539852
24,27,2005,0,4224.7,518.2566931550426
24,27,2004,0,3981.1,515.6733462183206
24,27,2003,0,4397.2,513.016568933207
24,27,2002,0,4765.2,509.4428329066962
24,27,2001,0,4661.3,505.18412484954433
24,27,2000,0,4990.1,499.58983176201656
24,27,1999,0,5121.3,492.95740181074467
24,29,2016,1,4130.5,140.46351839534705
24,29,2015,1,3890.4,140.5987197665754
24,29,2014,1,4368.7,140.68759717899798
24,29,2013,1,4275.9,140.77997016621364
24,29,2012,1,4097.5,141.37185009753534
24,29,2011,1,3872.7,142.2603247571156
24,29,2010,1,4209.2,142.09855734665288
24,29,2009,1,4973,141.88727920430358
24,29,2008,1,5058.7,141.9506956657839
24,29,2007,1,4705.1,140.71602609511115
24,29,2006,1,4847.1,140.6627171641441
24,29,2005,1,4382.7,140.3388755833536
24,29,2004,1,5748.9,139.68894014917572
24,29,2003,1,5277.2,139.66030216206752
24,29,2002,1,4665.7,139.43815833551446
24,29,2001,1,5566.6,139.0323703315167
24,29,2000,1,5285.9,138.7515765676196
24,29,1999,1,5050.3,137.8948875049398
24,31,2017,0,3046.6,0
24,31,2016,0,2957.2,1021.6961387809978
24,31,2015,0,3121.3,1017.9553035374392
24,31,2014,0,2853.5,1013.7948510423596
24,31,2013,0,2921,1008.8404234565544
24,31,2012,0,3085.4,1003.1041820269717
24,31,2011,0,3117.7,996.4577261479786
24,31,2010,0,3180.3,988.0895708385956
24,31,2009,0,3163.3,979.2920912577615
24,31,2008,0,3330.3,970.9521100445686
24,31,2007,0,3352.8,965.242974592408
24,31,2006,0,3359.2,962.5445444237893
24,31,2005,0,3585.6,959.9640618273165
24,31,2004,0,3665.6,956.55161909852
24,31,2003,0,3887.9,954.2001886396795
24,31,2002,0,3829.2,950.3367824092678
24,31,2001,0,4016.6,944.3325685371653
24,31,2000,0,4118.4,936.7379569548787
24,31,1999,0,4176.8,928.628020253535
24,33,2017,0,4059.3,0
24,33,2016,0,3930,952.9160508670216
24,33,2015,0,3851.3,951.8418986365331
24,33,2014,0,4121.5,949.0242357284666
24,33,2013,0,4285.4,944.0879196346069
24,33,2012,0,4175.8,939.3960825977507
24,33,2011,0,4422.4,935.4052597671237
24,33,2010,0,4644,930.4950295407278
24,33,2009,0,4507.9,925.2896843691709
24,33,2008,0,4929.8,922.045009747355
24,33,2007,0,4787.6,921.908889207605
24,33,2006,0,5146,923.0910030977444
24,33,2005,0,4902.3,923.7266911808925
24,33,2004,0,5218.4,919.7554022673637
24,33,2003,0,5305.2,915.2311183520806
24,33,2002,0,5527.8,910.4356100241247
24,33,2001,0,5529.7,904.0796425094418
24,33,2000,0,5611.2,896.1646054157685
24,33,1999,0,5517.7,891.6546416634637
24,35,2017,1,3742.9,0
24,35,2016,1,4186.5,221.19900542271884
24,35,2015,1,3932.5,221.10857061633772
24,35,2014,1,4097.2,220.74193076984716
24,35,2013,1,4104.9,220.21580324763252
24,35,2012,1,4727.7,220.27255843613383
24,35,2011,1,4340,219.83857714241148
24,35,2010,1,3824.4,218.71213958077408
24,35,2009,1,3872.1,218.01834785173472
24,35,2008,1,4329.8,216.94008389414807
24,35,2007,1,4606,215.67800073257357
24,35,2006,1,4819.6,213.8130024109853
24,35,2005,1,5043.4,211.84664264509834
24,35,2004,1,4852.1,210.73917528546988
24,35,2003,1,5117.5,209.0167457406224
24,35,2002,1,5465.5,206.21348161553357
24,35,2001,1,5342.5,203.10834547108104
24,35,2000,1,5298.4,201.89848934551244
24,35,1999,1,5432.4,200.19240744843447
24,37,2017,0,4453.2,0
24,37,2016,0,4056.3,335.5398635035784
24,37,2015,0,4437,334.1077670453053
24,37,2014,0,4375.2,332.3898313727422
24,37,2013,0,4549.6,331.0694791127687
24,37,2012,0,4295.8,330.25898927962584
24,37,2011,0,4406.2,328.3001675296557
24,37,2010,0,4317.2,325.1953259196694
24,37,2009,0,4764.3,321.36116753584275
24,37,2008,0,4487,319.25068519895143
24,37,2007,0,5110.1,317.17345412250376
24,37,2006,0,4958.1,314.40260813167566
24,37,2005,0,5471,311.24106412875534
24,37,2004,0,4993.1,308.05843601498725
24,37,2003,0,5348.4,303.8634561772771
24,37,2002,0,5612.7,299.69818150933116
24,37,2001,0,5084.7,295.72791548989755
24,37,2000,0,5979,294.1054232753963
24,37,1999,0,5090.8,292.62091517866594
24,39,2016,0,4691.7,161.02173766296275
24,39,2015,0,4284.1,160.4556013356966
24,39,2014,0,5109.7,160.165539364746
24,39,2013,0,5105.6,161.39702599490488
24,39,2012,0,4543.6,161.60754932861275
24,39,2011,0,5186.6,162.265215003093
24,39,2010,0,5826.6,162.72676485446394
24,39,2009,0,5085.9,162.5576820700886
24,39,2008,0,4548.8,162.7083279982927
24,39,2007,0,5072.8,162.89260265586034
24,39,2006,0,5275.7,161.67560112769027
24,39,2005,0,4959.6,160.60199251565965
24,39,2004,0,5771.7,160.64557261250619
24,39,2003,0,6206.5,159.8155186457185
24,39,2002,0,5896.1,159.51488958714793
24,39,2001,0,5258.5,158.60958356921563
24,39,2000,0,6384.7,157.194147473753
24,39,1999,0,5960.9,157.37217034787312
24,41,2016,0,3093.4,193.07511491644902
24,41,2015,0,3724.5,193.7085439519899
24,41,2014,0,3944.6,193.82724266727834
24,41,2013,0,3705.8,194.7151766041877
24,41,2012,0,3670.1,195.0769079107007
24,41,2011,0,3527.7,194.86662105142585
24,41,2010,0,3716.2,194.63812576162977
24,41,2009,0,4117.3,193.6388390793541
24,41,2008,0,4190.4,193.1502006211746
24,41,2007,0,4191.7,192.7874477241711
24,41,2006,0,4417.8,192.35384061671346
24,41,2005,0,4356.9,190.84810714282708
24,41,2004,0,4129,189.19038030513073
24,41,2003,0,4280.2,187.06683297688022
24,41,2002,0,4462.1,186.08600162290554
24,41,2001,0,4936.3,185.0162155055605
24,41,2000,0,4635.1,184.10594775834917
24,41,1999,0,5141.8,183.45571672749801
24,43,2017,0,4526.7,0
24,43,2016,0,4412.7,387.67512171920447
24,43,2015,0,4431.2,386.7428085950662
24,43,2014,0,4565.4,386.59927573651765
24,43,2013,0,4928.9,386.4207551361598
24,43,2012,0,4632.7,386.2835745925524
24,43,2011,0,4786.7,385.7810259719884
24,43,2010,0,4744.1,384.36310957218564
24,43,2009,0,4673.7,383.344492591194
24,43,2008,0,4747.1,382.9804172539374
24,43,2007,0,5069.4,382.32577731562907
24,43,2006,0,4376.7,379.84997038304476
24,43,2005,0,5227.6,376.9403135776273
24,43,2004,0,5290.7,373.3938938975837
24,43,2003,0,5290.2,369.9621602272319
24,43,2002,0,5144.9,367.193409526914
24,43,2001,0,5336.5,364.81913327017264
24,43,2000,0,5410,363.3882221536631
24,43,1999,0,5483.2,362.18503558264246
24,45,2017,0,4752,0
24,45,2016,0,4609,320.27644309252594
24,45,2015,0,4554.9,319.4041327221675
24,45,2014,0,4850.2,318.65027851862925
24,45,2013,0,4871.7,317.7168550769694
24,45,2012,0,4554.3,317.1040838589122
24,45,2011,0,4634,316.4063842592308
24,45,2010,0,4683.2,314.5425249469458
24,45,2009,0,5193.9,313.15970366571753
24,45,2008,0,5203.7,311.62637885775973
24,45,2007,0,5608.6,310.01612861269007
24,45,2006,0,5126.5,307.6052665348888
24,45,2005,0,5319.7,304.1512781495419
24,45,2004,0,5481.2,300.349796071181
24,45,2003,0,5720.1,297.42730204202843
24,45,2002,0,5335.1,294.4129752575453
24,45,2001,0,5399.3,292.6380016334174
24,45,2000,0,5895.9,291.3743296860587
24,45,1999,0,5766.8,289.33371735765604
24,47,2016,0,3818.3,226.8126980572296
24,47,2015,0,3988.2,226.6715685744465
24,47,2014,0,3900.7,226.79947089885374
24,47,2013,0,3954.1,226.784038239026
24,47,2012,0,4142.2,226.96034895990093
24,47,2011,0,3936.6,226.79726629745784
24,47,2010,0,4383.7,226.88543364438362
24,47,2009,0,4416.8,226.52372944131042
24,47,2008,0,4357.9,226.26533097229014
24,47,2007,0,4100.1,225.94025759036393
24,47,2006,0,4188.5,225.11774696811443
24,47,2005,0,4203.8,224.0111604362604
24,47,2004,0,4396.1,223.59338093959758
24,47,2003,0,4709.9,222.53988406575573
24,47,2002,0,4617.5,220.79855071988132
24,47,2001,0,5251.1,218.8355546980426
24,47,2000,0,5167.6,216.3977818740294
24,47,1999,0,5013.4,213.7919549468595
24,510,2017,0,4704.9,0
24,510,2016,0,5027.8,784.0051020242151
24,510,2015,0,4972.7,788.290555569455
24,510,2014,0,5508.9,789.5270736333239
24,510,2013,0,5949.1,789.2135325753101
24,510,2012,0,5033.7,789.1273661456685
24,510,2011,0,5023.7,787.9181429564876
24,510,2010,0,5156.7,788.1592478680942
24,510,2009,0,5253.7,787.7239364142745
24,510,2008,0,5339.1,787.5176188505245
24,510,2007,0,5576.9,787.5950736260353
24,510,2006,0,5710.2,788.1046884773622
24,510,2005,0,5815.4,788.3907660544992
24,510,2004,0,5728.8,790.0772114167071
24,510,2003,0,6053,793.1160066471991
24,510,2002,0,6071.5,796.31338052302
24,510,2001,0,6129.4,800.4579939009917
24,510,2000,0,6280,805.6587366869425
24,510,1999,0,6605.6,810.8273552366127
25,1,2017,0,3911.5,0
25,1,2016,0,3901.3,462.8995571395592
25,1,2015,0,3894.2,463.272058298361
25,1,2014,0,3789.8,463.5277769454599
25,1,2013,0,3982.9,463.51267512334545
25,1,2012,0,3798.8,463.58925785656425
25,1,2011,0,3970.2,464.0818893255801
25,1,2010,0,3905.7,464.65901476243846
25,1,2009,0,3943.3,464.7515465278195
25,1,2008,0,3877.1,465.9034234688558
25,1,2007,0,3947.8,467.3114593073874
25,1,2006,0,4033.4,469.0810164566458
25,1,2005,0,4152.3,471.1634535912139
25,1,2004,0,4287.5,473.56520142426007
25,1,2003,0,4397.7,475.4061421563672
25,1,2002,0,4262.6,474.7852145970849
25,1,2001,0,4441.4,473.3782842505558
25,1,2000,0,4565.8,472.2615800591871
25,1,1999,0,4512.9,467.9316189359296
25,3,2017,0,4308.2,0
25,3,2016,0,3847.1,356.2344733458569
25,3,2015,0,4247.3,357.3107890898342
25,3,2014,0,3938.7,358.6544297788611
25,3,2013,0,4252.1,359.7346244108287
25,3,2012,0,4077.5,360.8337567357023
25,3,2011,0,4120.6,361.2685981371755
25,3,2010,0,3937.2,362.3258202226278
25,3,2009,0,4001.5,362.3037399751761
25,3,2008,0,4477.2,362.45275554201544
25,3,2007,0,4536.3,363.15699084555706
25,3,2006,0,4465.1,363.2863884045203
25,3,2005,0,4581.7,364.0920213352663
25,3,2004,0,4798.7,364.79583330953767
25,3,2003,0,4966.1,365.27113217444384
25,3,2002,0,5061.9,365.4162010639375
25,3,2001,0,5137.8,365.96174663480883
25,3,2000,0,5123.6,367.10897564619694
25,3,1999,0,5364.5,367.73223954393774
25,5,2017,0,4437.4,0
25,5,2016,0,4251.5,747.2108136262483
25,5,2015,0,4335.5,746.3022176035657
25,5,2014,0,4293.9,745.0308718435767
25,5,2013,0,4327.6,743.3955878265622
25,5,2012,0,4263.4,742.5234003046638
25,5,2011,0,4422.9,741.2152184082569
25,5,2010,0,4348.2,741.0802925459562
25,5,2009,0,4441.1,739.8134900094753
25,5,2008,0,4600.1,739.2266228972006
25,5,2007,0,4469.7,738.436185462224
25,5,2006,0,4561.1,737.8936237697138
25,5,2005,0,4732.7,738.5370674515938
25,5,1999,0,5065,728.8401745238801
25,7,2016,0,3567.6,131.32402674301454
25,7,2015,0,3975.4,131.21356637177422
25,7,2014,0,3361.9,131.46482419263336
25,7,2013,0,3541.5,130.9427355755179
25,7,2012,0,3826,129.5878080685062
25,7,2011,0,3894.5,129.14333122542564
25,7,2010,0,4165.5,128.67012085173465
25,7,2009,0,3787.4,127.95702403541588
25,7,2008,0,4031.7,127.01181047445942
25,7,2007,0,3553.8,126.17051953606278
25,7,2006,0,4211.1,125.5706972187381
25,7,2005,0,4185.7,125.47111221313055
25,7,2004,0,4416.8,125.31560158256433
25,7,2003,0,5497.6,125.01999840025594
25,7,2002,0,4336.2,124.42668524074729
25,7,2001,0,4320.4,123.5354200219516
25,7,2000,0,4955.9,122.84136111261549
25,7,1999,0,5613,121.27242060749015
25,9,2017,0,4113.4,0
25,9,2016,0,3926,882.6199635177079
25,9,2015,0,4159.7,880.971622698484
25,9,2014,0,3969.1,877.7192033902414
25,9,2013,0,3962.2,874.1447248596768
25,9,2012,0,4020.6,870.1511362975974
25,9,2011,0,4091.2,866.8950340150761
25,9,2010,0,4120.8,863.53343884299
25,9,2009,0,4113.8,859.7011108519054
25,9,2008,0,4406.8,856.9486565716759
25,9,2007,0,4398.1,854.7888628193514
25,9,2006,0,4438.2,854.0813778557638
25,9,2005,0,4448.1,853.7429355491031
25,9,2004,0,4743.3,854.2733754483983
25,9,2003,0,4879.9,855.3034549211175
25,9,2002,0,5040.1,855.7055568359948
25,9,2001,0,4933.8,854.5209184098421
25,9,2000,0,4941.5,851.483998675254
25,9,1999,0,5005,847.7198829802212
25,11,2016,0,4297,265.2960610337063
25,11,2015,0,4280.6,265.6124997058685
25,11,2014,0,4331,266.392567463884
25,11,2013,0,4194.2,266.7376988728815
25,11,2012,0,4241.2,267.46214685446614
25,11,2011,0,4329.7,267.59297449671584
25,11,2010,0,4154,267.0411953238676
25,11,2009,0,4267.3,267.19281427463574
25,11,2008,0,4477.5,267.5275686728379
25,11,2007,0,4347.1,267.5387822353985
25,11,2006,0,4442.5,267.78349463699215
25,11,2005,0,4445.4,268.10259230376715
25,11,2004,0,4695,268.0951323690902
25,11,2003,0,4311.9,268.0242526339734
25,11,2002,0,4878.8,267.88243690096596
25,11,2001,0,4679.9,267.50140186548555
25,11,2000,0,5279.9,267.3406067173485
25,11,1999,0,5243.5,267.30132809247317
25,13,2017,0,4423.1,0
25,13,2016,0,4372.3,684.4464916996799
25,13,2015,0,4467.8,684.8926923248634
25,13,2014,0,4362.2,684.8598396752433
25,13,2013,0,4331,683.5246886543309
25,13,2012,0,4307.4,683.0651506262049
25,13,2011,0,4283.6,682.622150241259
25,13,2010,0,4397.8,681.317840658822
25,13,2009,0,4222.8,680.2771494030944
25,13,2008,0,4508.1,679.7448050555444
25,13,2007,0,4615.7,679.2893345254289
25,13,2006,0,4805.8,679.2701966080949
25,13,2005,0,4685.3,679.0780514786205
25,13,2004,0,4772.5,678.8527086194766
25,13,2003,0,5096.1,678.7289591582195
25,13,2002,0,5071.1,677.3330052492644
25,13,2001,0,5153.7,675.6900176856249
25,13,2000,0,5427.1,675.6722578291934
25,15,2017,0,3990.7,0
25,15,2016,0,3895.1,402.26359517112655
25,15,2015,0,4126.1,401.30910779597315
25,15,2014,0,4085.7,401.3016321920458
25,15,2013,0,4209.9,401.06233929403044
25,15,2012,0,4014.1,400.52215918722897
25,15,2011,0,4094.8,400.1674649443655
25,15,2010,0,4357.1,399.0939738958733
25,15,2009,0,4214.9,397.3789123745748
25,15,2008,0,4366.9,397.00755660314576
25,15,2007,0,4570.2,396.0328269222136
25,15,2006,0,4650,395.18097120180266
25,15,2005,0,4642.6,394.1865040815071
25,15,2004,0,4491.2,393.7245229852974
25,15,2003,0,4873.2,393.2187686263208
25,15,2002,0,4959.3,391.7409858567265
25,15,2001,0,4557.5,390.53552975369604
25,15,2000,0,5547.4,390.33831479884213
25,15,1999,0,5212.1,389.55872471297573
25,17,2017,0,3725.4,0
25,17,2016,0,3758,1260.8624032780103
25,17,2015,0,3876.3,1257.392937788343
25,17,2014,0,3783.5,1252.9776534320156
25,17,2013,0,3740.8,1247.7804294025452
25,17,2012,0,3834.4,1241.1003182660136
25,17,2011,0,4008,1234.3893227017156
25,17,2010,0,3969.8,1227.686034782509
25,17,2009,0,3970.2,1222.6054146780145
25,17,2008,0,4097.9,1215.3390473444026
25,17,2007,0,4159.1,1209.5891864596013
25,17,2006,0,4313.8,1206.8670183578636
25,17,2005,0,4365.8,1206.1790911800786
25,17,2004,0,4462.3,1207.9867548942746
25,17,2003,0,4583.9,1209.9929751862198
25,17,2002,0,4833.1,1211.8118665865588
25,17,2001,0,4794.2,1213.680765275614
25,17,2000,0,4958.8,1211.3001279616874
25,17,1999,0,4883.2,1208.2205924416287
25,19,2016,0,3243.4,104.919016388832
25,19,2015,0,3743.3,104.20172743289815
25,19,2014,0,3803.2,103.75451797391764
25,19,2013,0,2937.9,102.61091559868278
25,19,2012,0,2636.8,101.54801819828883
25,19,2011,0,4489.9,100.68266980965493
25,19,2010,0,3866.2,100.81666528902848
25,19,2009,0,3515.5,101.11874208078342
25,19,2008,0,5336,100.84641788382967
25,19,2007,0,3938.2,99.92497185388645
25,19,2006,0,5036.8,99.05049217444606
25,19,2005,0,4992.6,98.50380703302791
25,19,2004,0,4955.1,98.6508996411082
25,19,2003,0,5039.4,98.12746812182611
25,19,2002,0,5157.5,97.75479527879949
25,19,2001,0,5293.5,97.03092290605093
25,19,2000,0,4596.1,97.48333190858835
25,19,1999,0,6192.3,95.98437372822724
25,21,2017,0,3859.2,0
25,21,2016,0,3837,834.9736522789207
25,21,2015,0,3983.4,833.6036228328186
25,21,2014,0,3851.2,831.951320691301
25,21,2013,0,3953.4,829.9090311594398
25,21,2012,0,3867.8,826.5113429348686
25,21,2011,0,4022.7,823.5666336126058
25,21,2010,0,3924.8,820.4303748643148
25,21,2009,0,3969.8,816.2726260263785
25,21,2008,0,4106.9,813.4512892607645
25,21,2007,0,4139.6,810.2974762394364
25,21,2006,0,4244.5,808.3446047324123
25,21,2005,0,4286.3,807.1790383799619
25,21,2004,0,4451.3,807.8551850424678
25,21,2003,0,4720.9,808.1039537089272
25,21,2002,0,4838.7,808.6161017442084
25,21,2001,0,4859.9,808.1689179868278
25,21,2000,0,4940.2,806.7620467027436
25,21,1999,0,4916.9,805.1471915122104
25,23,2017,0,4221.7,0
25,23,2016,0,4226.8,716.6344954019447
25,23,2015,0,4355.5,714.0588211064968
25,23,2014,0,4246.1,711.9950842526935
25,23,2013,0,4353,709.4230049836275
25,23,2012,0,4171.7,706.8394442870318
25,23,2011,0,4428,705.8810098026437
25,23,2010,0,4543.3,704.2620251014532
25,23,2009,0,4422.7,701.9529898789519
25,23,2008,0,4622.7,700.2649498582662
25,23,2007,0,4384,698.7495974954118
25,23,2006,0,4883.3,697.6954923173863
25,23,2005,0,4916.5,697.3463988578417
25,23,2004,0,5292,696.4265934037844
25,23,2003,0,5291.6,695.8771443293708
25,23,2002,0,5399.4,694.3284525352536
25,23,2001,0,5549.6,691.5359715878849
25,23,2000,0,5400,688.5717101362791
25,23,1999,0,5310,684.8832017212862
25,25,2017,0,3683.9,0
25,25,2016,0,3743.8,885.5676145840023
25,25,2015,0,3931.2,881.2990411886308
25,25,2014,0,3788.6,876.662420775523
25,25,2013,0,3964.7,871.5905001776924
25,25,2012,0,3979.6,865.7187765088614
25,25,2011,0,3983.5,858.2552068004015
25,25,2010,0,4031.8,851.6812784134685
25,25,2009,0,4169.9,846.2942750603953
25,25,2008,0,4416.8,837.9743432826568
25,25,2007,0,4399.8,832.687216186246
25,25,2006,0,4501.5,828.9704457940585
25,25,2005,0,4820.4,828.6132994346639
25,25,2004,0,4851.9,831.4276877756718
25,25,2003,0,4957.7,834.9131691379649
25,25,2002,0,5041.4,837.4562675149073
25,25,2001,0,5244.6,836.7986615668073
25,25,2000,0,5136.8,832.3130420701095
25,25,1999,0,5301.7,830.1258940666771
25,27,2017,0,4388.1,0
25,27,2016,0,4330.1,905.3115485842429
25,27,2015,0,4554,904.2223177957952
25,27,2014,0,4277.3,902.3851727505279
25,27,2013,0,4345.9,900.1277687084206
25,27,2012,0,4370.2,897.8914188252386
25,27,2011,0,4489.7,896.5221692741346
25,27,2010,0,4406.1,894.5837020648207
25,27,2009,0,4458.9,891.7684677089676
25,27,2008,0,4894,889.2957888126987
25,27,2007,0,4682,887.8513389075898
25,27,2006,0,4661.1,886.196930710099
25,27,2005,0,4972.1,883.8919617238297
25,27,2004,0,4815.4,881.9608834863369
25,27,2003,0,5062.5,880.0431807587626
25,27,2002,0,5118.9,876.6356141521973
25,27,2001,0,5277.4,872.4740683825509
25,27,2000,0,5158.2,867.4744953023114
25,27,1999,0,5152.9,862.8852762679405
26,1,2016,0,4322,101.74477873581523
26,1,2015,0,5038,101.65136496870073
26,1,2014,0,4308.6,102.17142457654195
26,1,2013,0,4528.3,102.82509421342633
26,1,2012,0,4667.1,103
26,1,2011,0,5315.7,103.80751417888784
26,1,2010,0,4520.4,104.35516278555652
26,1,2009,0,4514.4,105.38500842150178
26,1,2008,0,4383.2,106.23558725775464
26,1,2007,0,4161.3,106.82696288858914
26,1,2006,0,5072.7,107.25203960764568
26,1,2005,0,3714.6,107.31728658515365
26,1,2004,0,4579.8,107.04671877269288
26,1,2003,0,5539.8,107.2147377928986
26,1,2002,0,5305.4,107.144761887831
26,1,2001,0,4995.9,108.00462953040486
26,1,2000,0,5988.7,108.06016842481785
26,1,1999,0,5286.6,107.89346597454362
26,3,2017,0,3899.1,0
26,3,2016,0,4230.7,96.01562372864116
26,3,2015,0,4426.4,96.6798841538404
26,3,2014,0,5421.3,97.07728879609277
26,3,2013,0,3634.2,97.44229061347029
26,3,2012,0,4316.4,97.44229061347029
26,3,2011,0,4062.1,97.72410142846032
26,3,2010,0,4124.2,97.8008179924892
26,3,2009,0,5042.6,96.6126285741155
26,3,2008,0,4927.2,98.2191427370449
26,3,2007,0,4647.6,98.88882646689666
26,3,2006,0,5354.6,98.42255838983256
26,3,2005,0,4355.2,98.14784765851975
26,3,2004,0,5549.2,98.38699100999075
26,3,2003,0,5459.8,98.45811292118086
26,3,2002,0,3865.5,98.812954616285
26,3,2001,0,5485.3,99.0706818387761
26,3,2000,0,5857.9,99.09086738948247
26,3,1999,0,5317.1,99.72462083156798
26,5,2017,0,4548,0
26,5,2016,1,4581.1,339.92352081019635
26,5,2015,1,4616.7,338.6163020293028
26,5,2014,1,4549.6,337.30994648838924
26,5,2013,1,4559.1,335.2834621629883
26,5,2012,1,4294.9,334.5579172579839
